human_entrez,human_symbol,fly_entrez,flybase_id,fly_symbol,diopt_score,max_score,best_forward,best_reverse,confidence,retained,methods
5520,PPP2R2A,47877,FBgn0004889,tws,13,13,True,True,high,True,Compara;Domainoid;eggNOG;Inparanoid;OMA;OrthoDB;OrthoFinder;OrthoInspector;Hieranoid;Panther;Phylome;SonicParanoid;orthoMCL
5521,PPP2R2B,47877,FBgn0004889,tws,13,13,True,True,high,True,Compara;Domainoid;eggNOG;Inparanoid;OMA;OrthoDB;OrthoFinder;OrthoInspector;Hieranoid;Panther;Phylome;SonicParanoid;orthoMCL
5522,PPP2R2C,47877,FBgn0004889,tws,11,13,True,False,moderate,True,Compara;Domainoid;Inparanoid;OrthoDB;OrthoFinder;OrthoInspector;Hieranoid;Panther;Phylome;SonicParanoid;orthoMCL
5523,PPP2R3A,42368,FBgn0038744,CG4733,8,13,True,True,high,True,Domainoid;OrthoDB;OrthoFinder;OrthoInspector;Panther;Phylome;orthoMCL;SonicParanoid
5525,PPP2R5A,43312,FBgn0027492,wdb,12,13,True,False,moderate,True,Compara;Domainoid;eggNOG;Inparanoid;OrthoDB;OrthoFinder;OrthoInspector;Hieranoid;Panther;Phylome;SonicParanoid;orthoMCL
5525,PPP2R5A,42169,FBgn0042693,wrd,5,13,False,False,moderate,True,eggNOG;OrthoDB;OrthoFinder;orthoMCL;SonicParanoid
5525,PPP2R5A,32659,FBgn0052568,CG32568,3,13,False,False,low,False,eggNOG;Compara;orthoMCL
5526,PPP2R5B,43312,FBgn0027492,wdb,8,13,True,False,moderate,True,Compara;eggNOG;OrthoDB;OrthoFinder;Panther;Phylome;orthoMCL;SonicParanoid
5526,PPP2R5B,42169,FBgn0042693,wrd,5,13,False,False,moderate,True,eggNOG;OrthoDB;OrthoFinder;orthoMCL;SonicParanoid
5526,PPP2R5B,32659,FBgn0052568,CG32568,2,13,False,False,low,False,eggNOG;orthoMCL
5527,PPP2R5C,42169,FBgn0042693,wrd,13,13,True,True,high,True,Compara;Domainoid;eggNOG;Inparanoid;OMA;OrthoDB;OrthoFinder;OrthoInspector;Hieranoid;Panther;Phylome;SonicParanoid;orthoMCL
5527,PPP2R5C,43312,FBgn0027492,wdb,5,13,False,False,moderate,True,eggNOG;OrthoDB;OrthoFinder;orthoMCL;SonicParanoid
5527,PPP2R5C,32659,FBgn0052568,CG32568,4,13,False,True,moderate,True,eggNOG;Compara;Panther;orthoMCL
5528,PPP2R5D,42169,FBgn0042693,wrd,13,13,True,True,high,True,Compara;Domainoid;eggNOG;Inparanoid;OMA;OrthoDB;OrthoFinder;OrthoInspector;Hieranoid;Panther;Phylome;SonicParanoid;orthoMCL
5528,PPP2R5D,43312,FBgn0027492,wdb,5,13,False,False,moderate,True,eggNOG;OrthoDB;OrthoFinder;orthoMCL;SonicParanoid
5528,PPP2R5D,32659,FBgn0052568,CG32568,4,13,False,True,moderate,True,eggNOG;Compara;Panther;orthoMCL
5529,PPP2R5E,43312,FBgn0027492,wdb,13,13,True,True,high,True,Compara;Domainoid;eggNOG;Inparanoid;OMA;OrthoDB;OrthoFinder;OrthoInspector;Hieranoid;Panther;Phylome;SonicParanoid;orthoMCL
5529,PPP2R5E,42169,FBgn0042693,wrd,5,13,False,False,moderate,True,eggNOG;OrthoDB;OrthoFinder;orthoMCL;SonicParanoid
5529,PPP2R5E,32659,FBgn0052568,CG32568,3,13,False,False,low,False,eggNOG;Phylome;orthoMCL
55437,STRADB,3355135,FBgn0046692,Stlk,12,13,True,True,high,True,Domainoid;eggNOG;Inparanoid;OMA;OrthoDB;OrthoFinder;OrthoInspector;Compara;Hieranoid;Phylome;SonicParanoid;orthoMCL
55437,STRADB,44233,FBgn0023083,fray,1,13,False,False,low,False,eggNOG
55437,STRADB,32631,FBgn0025743,mbt,1,13,False,False,low,False,Compara
55437,STRADB,37203,FBgn0263395,hppy,1,13,False,False,low,False,Compara
55437,STRADB,37893,FBgn0035001,Slik,1,13,False,False,low,False,Compara
55437,STRADB,41995,FBgn0044826,Pak3,1,13,False,False,low,False,Compara
5562,PRKAA1,43904,FBgn0023169,AMPKalpha,12,13,True,False,moderate,True,Domainoid;eggNOG;Inparanoid;OMA;OrthoDB;OrthoFinder;OrthoInspector;Hieranoid;Panther;Phylome;SonicParanoid;orthoMCL
5562,PRKAA1,42233,FBgn0038630,Tssk,3,13,False,False,low,False,eggNOG;Compara;orthoMCL
5562,PRKAA1,36579,FBgn0033915,Snrk,2,13,False,False,low,False,Compara;orthoMCL
5562,PRKAA1,41256,FBgn0262617,Nuak,2,13,False,False,low,False,Compara;orthoMCL
5562,PRKAA1,33867,FBgn0031784,CG9222,2,13,False,False,low,False,eggNOG;orthoMCL
5562,PRKAA1,41362,FBgn0026064,KP78a,2,13,False,False,low,False,OrthoDB;orthoMCL
5562,PRKAA1,41361,FBgn0026063,KP78b,2,13,False,False,low,False,OrthoDB;orthoMCL
5562,PRKAA1,2768852,FBgn0260934,par-1,2,13,False,False,low,False,OrthoDB;orthoMCL
5562,PRKAA1,37152,FBgn0262103,Sik3,2,13,False,False,low,False,OrthoDB;orthoMCL
5562,PRKAA1,39732,FBgn0036544,sff,2,13,False,False,low,False,Compara;orthoMCL
5562,PRKAA1,43999,FBgn0028978,trbl,1,13,False,False,low,False,eggNOG
5562,PRKAA1,47260,FBgn0010877,l(3)05822,1,13,False,False,low,False,eggNOG
5562,PRKAA1,34993,FBgn0261278,grp,1,13,False,False,low,False,orthoMCL
5562,PRKAA1,31170,FBgn0025625,Sik2,1,13,False,False,low,False,orthoMCL
5562,PRKAA1,33284,FBgn0031299,CG4629,1,13,False,False,low,False,orthoMCL
5562,PRKAA1,37824,FBgn0034950,Pask,1,13,False,False,low,False,orthoMCL
5563,PRKAA2,43904,FBgn0023169,AMPKalpha,13,13,True,True,high,True,Compara;Domainoid;eggNOG;Inparanoid;OMA;OrthoDB;OrthoFinder;OrthoInspector;Hieranoid;Panther;Phylome;SonicParanoid;orthoMCL
5563,PRKAA2,33867,FBgn0031784,CG9222,2,13,False,False,low,False,eggNOG;orthoMCL
5563,PRKAA2,42233,FBgn0038630,Tssk,2,13,False,False,low,False,eggNOG;orthoMCL
5563,PRKAA2,41362,FBgn0026064,KP78a,2,13,False,False,low,False,OrthoDB;orthoMCL
5563,PRKAA2,41361,FBgn0026063,KP78b,2,13,False,False,low,False,OrthoDB;orthoMCL
5563,PRKAA2,2768852,FBgn0260934,par-1,2,13,False,False,low,False,OrthoDB;orthoMCL
5563,PRKAA2,37152,FBgn0262103,Sik3,2,13,False,False,low,False,OrthoDB;orthoMCL
5563,PRKAA2,43999,FBgn0028978,trbl,1,13,False,False,low,False,eggNOG
5563,PRKAA2,47260,FBgn0010877,l(3)05822,1,13,False,False,low,False,eggNOG
5563,PRKAA2,34993,FBgn0261278,grp,1,13,False,False,low,False,orthoMCL
5563,PRKAA2,36579,FBgn0033915,Snrk,1,13,False,False,low,False,orthoMCL
5563,PRKAA2,31170,FBgn0025625,Sik2,1,13,False,False,low,False,orthoMCL
5563,PRKAA2,33284,FBgn0031299,CG4629,1,13,False,False,low,False,orthoMCL
5563,PRKAA2,41256,FBgn0262617,Nuak,1,13,False,False,low,False,orthoMCL
5563,PRKAA2,39732,FBgn0036544,sff,1,13,False,False,low,False,orthoMCL
5563,PRKAA2,37824,FBgn0034950,Pask,1,13,False,False,low,False,orthoMCL
5564,PRKAB1,35931,FBgn0260972,alc,12,13,True,True,high,True,Compara;Domainoid;eggNOG;Inparanoid;OrthoDB;OrthoFinder;OrthoInspector;Hieranoid;Panther;Phylome;SonicParanoid;orthoMCL
5565,PRKAB2,35931,FBgn0260972,alc,11,13,True,False,moderate,True,Domainoid;eggNOG;Inparanoid;OrthoDB;OrthoFinder;OrthoInspector;Hieranoid;Panther;Phylome;SonicParanoid;orthoMCL
5571,PRKAG1,42515,FBgn0264357,SNF4Agamma,9,13,True,True,high,True,Domainoid;eggNOG;OrthoDB;OrthoFinder;OrthoInspector;Panther;Phylome;orthoMCL;SonicParanoid
55844,PPP2R2D,47877,FBgn0004889,tws,11,13,True,False,moderate,True,Compara;OMA;OrthoDB;OrthoFinder;OrthoInspector;Hieranoid;Inparanoid;Panther;Phylome;SonicParanoid;orthoMCL
57521,RPTOR,31543,FBgn0029840,raptor,13,13,True,True,high,True,Compara;Domainoid;eggNOG;Inparanoid;OMA;OrthoDB;OrthoFinder;OrthoInspector;Hieranoid;Panther;Phylome;SonicParanoid;orthoMCL
57818,G6PC2,33476,FBgn0031463,G6P,12,13,True,False,moderate,True,Compara;Domainoid;eggNOG;Inparanoid;OMA;OrthoDB;OrthoFinder;OrthoInspector;Panther;Phylome;SonicParanoid;orthoMCL
5862,RAB2A,35577,FBgn0014009,Rab2,13,13,True,True,high,True,Compara;Domainoid;eggNOG;Inparanoid;OMA;OrthoDB;OrthoFinder;OrthoInspector;Hieranoid;Panther;Phylome;SonicParanoid;orthoMCL
5862,RAB2A,31971,FBgn0030200,RabX2,2,13,False,False,low,False,Phylome;orthoMCL
5862,RAB2A,38084,FBgn0035155,RabX6,2,13,False,False,low,False,eggNOG;orthoMCL
5862,RAB2A,34840,FBgn0015791,Rab14,2,13,False,False,low,False,OrthoDB;orthoMCL
5862,RAB2A,36992,FBgn0016701,Rab4,2,13,False,False,low,False,OrthoDB;orthoMCL
5862,RAB2A,35940,FBgn0002567,Rab32,1,13,False,False,low,False,orthoMCL
5862,RAB2A,42841,FBgn0015795,Rab7,1,13,False,False,low,False,orthoMCL
5862,RAB2A,35221,FBgn0032782,Rab9,1,13,False,False,low,False,orthoMCL
5862,RAB2A,33014,FBgn0031090,Rab35,1,13,False,False,low,False,orthoMCL
5862,RAB2A,44172,FBgn0015372,RabX1,1,13,False,False,low,False,orthoMCL
5862,RAB2A,3355163,FBgn0039966,Rab21,1,13,False,False,low,False,orthoMCL
5862,RAB2A,34636,FBgn0015797,Rab6,1,13,False,False,low,False,orthoMCL
5862,RAB2A,31684,FBgn0029959,Rab39,1,13,False,False,low,False,orthoMCL
5862,RAB2A,42501,FBgn0015790,Rab11,1,13,False,False,low,False,orthoMCL
5862,RAB2A,44360,FBgn0015794,Rab18,1,13,False,False,low,False,orthoMCL
5862,RAB2A,36127,FBgn0005586,Rab3,1,13,False,False,low,False,orthoMCL
5862,RAB2A,33418,FBgn0014010,Rab5,1,13,False,False,low,False,orthoMCL
5862,RAB2A,32195,FBgn0030391,Rab40,1,13,False,False,low,False,orthoMCL
5862,RAB2A,33988,FBgn0031882,Rab30,1,13,False,False,low,False,orthoMCL
5862,RAB2A,38930,FBgn0015793,Rab19,1,13,False,False,low,False,orthoMCL
5862,RAB2A,42524,FBgn0285937,Rab1,1,13,False,False,low,False,orthoMCL
5862,RAB2A,40168,FBgn0262518,Rab8,1,13,False,False,low,False,orthoMCL
5862,RAB2A,33025,FBgn0015789,Rab10,1,13,False,False,low,False,orthoMCL
5862,RAB2A,42960,FBgn0051118,RabX4,1,13,False,False,low,False,orthoMCL
5862,RAB2A,40359,FBgn0086913,Rab26,1,13,False,False,low,False,orthoMCL
5862,RAB2A,31103,FBgn0025382,Rab27,1,13,False,False,low,False,orthoMCL
5862,RAB2A,32029,FBgn0052670,Rab9Fb,1,13,False,False,low,False,orthoMCL
5862,RAB2A,326230,FBgn0052671,Rab9Fa,1,13,False,False,low,False,orthoMCL
5862,RAB2A,318148,FBgn0052673,Rab9E,1,13,False,False,low,False,orthoMCL
5862,RAB2A,31993,FBgn0030221,Rab9Db,1,13,False,False,low,False,orthoMCL
5862,RAB2A,318149,FBgn0067052,Rab9D,1,13,False,False,low,False,orthoMCL
5862,RAB2A,40701,FBgn0037364,Rab23,1,13,False,False,low,False,orthoMCL
595,CCND1,32551,FBgn0010315,CycD,11,13,True,False,moderate,True,Compara;Domainoid;eggNOG;Inparanoid;OrthoDB;OrthoFinder;OrthoInspector;Hieranoid;Panther;SonicParanoid;orthoMCL
595,CCND1,39340,FBgn0000404,CycA,2,13,False,False,low,False,Compara;orthoMCL
595,CCND1,37618,FBgn0000405,CycB,2,13,False,False,low,False,Compara;orthoMCL
595,CCND1,34924,FBgn0010382,CycE,2,13,False,False,low,False,Compara;orthoMCL
595,CCND1,38428,FBgn0010317,CycJ,2,13,False,False,low,False,Compara;orthoMCL
595,CCND1,43724,FBgn0039858,CycG,1,13,False,False,low,False,Compara
595,CCND1,42971,FBgn0015625,CycB3,1,13,False,False,low,False,orthoMCL
6009,RHEB,117332,FBgn0041191,Rheb,12,13,True,True,high,True,Domainoid;eggNOG;Inparanoid;OMA;OrthoDB;OrthoFinder;OrthoInspector;Hieranoid;Panther;Phylome;SonicParanoid;orthoMCL
6009,RHEB,31332,FBgn0015286,Rala,1,13,False,False,low,False,orthoMCL
6009,RHEB,38494,FBgn0003206,Ras64B,1,13,False,False,low,False,orthoMCL
6009,RHEB,36776,FBgn0265605,Ric,1,13,False,False,low,False,orthoMCL
6009,RHEB,41140,FBgn0003205,Ras85D,1,13,False,False,low,False,orthoMCL
6009,RHEB,37850,FBgn0283666,Rap2l,1,13,False,False,low,False,orthoMCL
6009,RHEB,50149,FBgn0050158,CG30158,1,13,False,False,low,False,orthoMCL
6009,RHEB,30976,FBgn0040370,CG13375,1,13,False,False,low,False,orthoMCL
6009,RHEB,41203,FBgn0037754,CG8500,1,13,False,False,low,False,orthoMCL
6009,RHEB,38244,FBgn0004636,Rap1,1,13,False,False,low,False,orthoMCL
6009,RHEB,38745,FBgn0035711,CG8519,1,13,False,False,low,False,orthoMCL
6198,RPS6KB1,38654,FBgn0283472,S6k,12,13,True,True,high,True,Compara;Domainoid;eggNOG;Inparanoid;OMA;OrthoFinder;OrthoInspector;Hieranoid;Panther;Phylome;SonicParanoid;orthoMCL
6198,RPS6KB1,45970,FBgn0283473,S6KL,3,13,False,False,low,False,eggNOG;Panther;orthoMCL
6198,RPS6KB1,40560,FBgn0052944,CG32944,2,13,False,False,low,False,eggNOG;orthoMCL
6198,RPS6KB1,47594,FBgn0261854,aPKC,2,13,False,False,low,False,OrthoDB;orthoMCL
6198,RPS6KB1,33139,FBgn0262866,S6kII,2,13,False,False,low,False,Compara;orthoMCL
6198,RPS6KB1,39241,FBgn0020412,JIL-1,2,13,False,False,low,False,Compara;orthoMCL
6198,RPS6KB1,36897,FBgn0004784,inaC,1,13,False,False,low,False,orthoMCL
6198,RPS6KB1,43643,FBgn0039796,CG12069,1,13,False,False,low,False,orthoMCL
6198,RPS6KB1,43644,FBgn0000274,Pka-C2,1,13,False,False,low,False,orthoMCL
6198,RPS6KB1,34284,FBgn0000273,Pka-C1,1,13,False,False,low,False,orthoMCL
6198,RPS6KB1,34348,FBgn0032187,CG4839,1,13,False,False,low,False,orthoMCL
6198,RPS6KB1,44817,FBgn0000721,for,1,13,False,False,low,False,orthoMCL
6198,RPS6KB1,33253,FBgn0000442,Pkg21D,1,13,False,False,low,False,orthoMCL
6198,RPS6KB1,35950,FBgn0020621,Pkn,1,13,False,False,low,False,orthoMCL
6198,RPS6KB1,32191,FBgn0287828,Pkcdelta,1,13,False,False,low,False,orthoMCL
6198,RPS6KB1,43428,FBgn0003093,Pkc98E,1,13,False,False,low,False,orthoMCL
6198,RPS6KB1,45969,FBgn0260399,gwl,1,13,False,False,low,False,orthoMCL
6198,RPS6KB1,48311,FBgn0003091,Pkc53E,1,13,False,False,low,False,orthoMCL
6198,RPS6KB1,41957,FBgn0010379,Akt,1,13,False,False,low,False,orthoMCL
6198,RPS6KB1,38017,FBgn0020386,Pdk1,1,13,False,False,low,False,orthoMCL
6198,RPS6KB1,40165,FBgn0003744,trc,1,13,False,False,low,False,orthoMCL
6198,RPS6KB1,43651,FBgn0011739,wts,1,13,False,False,low,False,orthoMCL
6198,RPS6KB1,39429,FBgn0002466,sti,1,13,False,False,low,False,orthoMCL
6198,RPS6KB1,42187,FBgn0038588,CG7156,1,13,False,False,low,False,orthoMCL
6198,RPS6KB1,41446,FBgn0000147,aurA,1,13,False,False,low,False,orthoMCL
6198,RPS6KB1,34504,FBgn0024227,aurB,1,13,False,False,low,False,orthoMCL
6198,RPS6KB1,3355013,FBgn0260798,Gprk1,1,13,False,False,low,False,eggNOG
6198,RPS6KB1,43454,FBgn0039648,CG14515,1,13,False,False,low,False,eggNOG
6198,RPS6KB1,39733,FBgn0000489,Pka-C3,1,13,False,False,low,False,orthoMCL
6199,RPS6KB2,38654,FBgn0283472,S6k,12,13,True,True,high,True,Compara;Domainoid;eggNOG;Inparanoid;OMA;OrthoFinder;OrthoInspector;Hieranoid;Panther;Phylome;SonicParanoid;orthoMCL
6199,RPS6KB2,45970,FBgn0283473,S6KL,3,13,False,False,low,False,eggNOG;Panther;orthoMCL
6199,RPS6KB2,40560,FBgn0052944,CG32944,2,13,False,False,low,False,eggNOG;orthoMCL
6199,RPS6KB2,47594,FBgn0261854,aPKC,2,13,False,False,low,False,OrthoDB;orthoMCL
6199,RPS6KB2,33139,FBgn0262866,S6kII,2,13,False,False,low,False,Compara;orthoMCL
6199,RPS6KB2,39241,FBgn0020412,JIL-1,2,13,False,False,low,False,Compara;orthoMCL
6199,RPS6KB2,36897,FBgn0004784,inaC,1,13,False,False,low,False,orthoMCL
6199,RPS6KB2,43643,FBgn0039796,CG12069,1,13,False,False,low,False,orthoMCL
6199,RPS6KB2,43644,FBgn0000274,Pka-C2,1,13,False,False,low,False,orthoMCL
6199,RPS6KB2,34284,FBgn0000273,Pka-C1,1,13,False,False,low,False,orthoMCL
6199,RPS6KB2,34348,FBgn0032187,CG4839,1,13,False,False,low,False,orthoMCL
6199,RPS6KB2,44817,FBgn0000721,for,1,13,False,False,low,False,orthoMCL
6199,RPS6KB2,33253,FBgn0000442,Pkg21D,1,13,False,False,low,False,orthoMCL
6199,RPS6KB2,35950,FBgn0020621,Pkn,1,13,False,False,low,False,orthoMCL
6199,RPS6KB2,32191,FBgn0287828,Pkcdelta,1,13,False,False,low,False,orthoMCL
6199,RPS6KB2,43428,FBgn0003093,Pkc98E,1,13,False,False,low,False,orthoMCL
6199,RPS6KB2,45969,FBgn0260399,gwl,1,13,False,False,low,False,orthoMCL
6199,RPS6KB2,48311,FBgn0003091,Pkc53E,1,13,False,False,low,False,orthoMCL
6199,RPS6KB2,41957,FBgn0010379,Akt,1,13,False,False,low,False,orthoMCL
6199,RPS6KB2,38017,FBgn0020386,Pdk1,1,13,False,False,low,False,orthoMCL
6199,RPS6KB2,40165,FBgn0003744,trc,1,13,False,False,low,False,orthoMCL
6199,RPS6KB2,43651,FBgn0011739,wts,1,13,False,False,low,False,orthoMCL
6199,RPS6KB2,39429,FBgn0002466,sti,1,13,False,False,low,False,orthoMCL
6199,RPS6KB2,42187,FBgn0038588,CG7156,1,13,False,False,low,False,orthoMCL
6199,RPS6KB2,41446,FBgn0000147,aurA,1,13,False,False,low,False,orthoMCL
6199,RPS6KB2,34504,FBgn0024227,aurB,1,13,False,False,low,False,orthoMCL
6199,RPS6KB2,3355013,FBgn0260798,Gprk1,1,13,False,False,low,False,eggNOG
6199,RPS6KB2,43454,FBgn0039648,CG14515,1,13,False,False,low,False,eggNOG
6199,RPS6KB2,39733,FBgn0000489,Pka-C3,1,13,False,False,low,False,orthoMCL
6319,SCD,41536,FBgn0043043,Desat2,11,13,True,False,moderate,True,Domainoid;eggNOG;Inparanoid;OMA;OrthoDB;OrthoFinder;OrthoInspector;Hieranoid;Panther;SonicParanoid;orthoMCL
6319,SCD,117369,FBgn0086687,Desat1,11,13,True,False,moderate,True,Domainoid;eggNOG;Inparanoid;OMA;OrthoDB;OrthoFinder;OrthoInspector;Hieranoid;Panther;SonicParanoid;orthoMCL
6319,SCD,43591,FBgn0039754,CG9747,9,13,False,True,moderate,True,eggNOG;OrthoDB;OrthoFinder;Compara;Hieranoid;Panther;Phylome;orthoMCL;SonicParanoid
6319,SCD,44006,FBgn0029172,Fad2,9,13,False,False,moderate,True,eggNOG;Inparanoid;OrthoDB;OrthoFinder;OrthoInspector;Hieranoid;Panther;SonicParanoid;orthoMCL
6319,SCD,41629,FBgn0038130,CG8630,9,13,False,False,moderate,True,eggNOG;OMA;OrthoDB;OrthoFinder;OrthoInspector;Hieranoid;Panther;orthoMCL;SonicParanoid
6319,SCD,43593,FBgn0039756,CG9743,8,13,False,False,moderate,True,eggNOG;OrthoDB;OrthoFinder;Compara;Hieranoid;Panther;orthoMCL;SonicParanoid
6319,SCD,43592,FBgn0039755,CG15531,7,13,False,False,moderate,True,eggNOG;OrthoDB;OrthoFinder;Compara;Panther;orthoMCL;SonicParanoid
64764,CREB3L2,39682,FBgn0004396,CrebA,11,13,True,True,high,True,Compara;Domainoid;eggNOG;OrthoDB;OrthoFinder;OrthoInspector;Hieranoid;Panther;Phylome;SonicParanoid;orthoMCL
64764,CREB3L2,35480,FBgn0033010,Atf6,1,13,False,False,low,False,Compara
64764,CREB3L2,32817,FBgn0265784,CrebB,1,13,False,False,low,False,Compara
6517,SLC2A4,38109,FBgn0264574,Glut1,9,13,True,True,high,True,Domainoid;eggNOG;OrthoDB;OrthoFinder;OrthoInspector;Phylome;SonicParanoid;orthoMCL;Panther
6517,SLC2A4,44269,FBgn0028562,sut2,9,13,True,True,high,True,Compara;eggNOG;Inparanoid;OMA;OrthoDB;OrthoFinder;Panther;SonicParanoid;orthoMCL
6517,SLC2A4,35520,FBgn0033047,CG7882,8,13,False,True,moderate,True,Compara;eggNOG;Inparanoid;OMA;OrthoDB;OrthoFinder;Panther;orthoMCL
6517,SLC2A4,35774,FBgn0028563,sut1,8,13,False,True,moderate,True,Compara;eggNOG;Inparanoid;OMA;OrthoDB;OrthoFinder;Panther;orthoMCL
6517,SLC2A4,44268,FBgn0028561,sut3,8,13,False,True,moderate,True,Compara;eggNOG;Inparanoid;OMA;OrthoDB;OrthoFinder;Panther;orthoMCL
6517,SLC2A4,33542,FBgn0031517,CG15406,3,13,False,False,low,False,Compara;SonicParanoid;orthoMCL
6517,SLC2A4,36742,FBgn0034045,CG8249,3,13,False,False,low,False,Compara;SonicParanoid;orthoMCL
6517,SLC2A4,40728,FBgn0037387,CG1213,3,13,False,False,low,False,Compara;SonicParanoid;orthoMCL
6517,SLC2A4,33548,FBgn0031523,CG15408,3,13,False,False,low,False,Compara;orthoMCL;SonicParanoid
6517,SLC2A4,42036,FBgn0015230,Glut3,3,13,False,False,low,False,Compara;orthoMCL;SonicParanoid
6517,SLC2A4,31653,FBgn0029932,CG4607,3,13,False,False,low,False,Compara;SonicParanoid;orthoMCL
6517,SLC2A4,40727,FBgn0037386,CG1208,3,13,False,False,low,False,Compara;orthoMCL;SonicParanoid
6517,SLC2A4,39458,FBgn0036316,nebu,3,13,False,False,low,False,Compara;orthoMCL;SonicParanoid
6517,SLC2A4,2768938,FBgn0053281,CG33281,3,13,False,False,low,False,Compara;SonicParanoid;orthoMCL
6517,SLC2A4,33547,FBgn0031522,CG3285,3,13,False,False,low,False,Compara;orthoMCL;SonicParanoid
6517,SLC2A4,2768939,FBgn0053282,CG33282,3,13,False,False,low,False,Compara;orthoMCL;SonicParanoid
6517,SLC2A4,36055,FBgn0028560,sut4,3,13,False,False,low,False,Compara;orthoMCL;SonicParanoid
6517,SLC2A4,36994,FBgn0034247,CG6484,3,13,False,False,low,False,Compara;SonicParanoid;orthoMCL
6517,SLC2A4,36248,FBgn0050035,Tret1-1,3,13,False,False,low,False,Compara;orthoMCL;SonicParanoid
6517,SLC2A4,36249,FBgn0033644,Tret1-2,3,13,False,False,low,False,Compara;orthoMCL;SonicParanoid
6517,SLC2A4,40867,FBgn0037486,CG14605,3,13,False,False,low,False,Compara;orthoMCL;SonicParanoid
6517,SLC2A4,40866,FBgn0037485,CG14606,3,13,False,False,low,False,Compara;orthoMCL;SonicParanoid
6517,SLC2A4,37770,FBgn0034909,pippin,2,13,False,False,low,False,Compara;orthoMCL
6517,SLC2A4,41075,FBgn0051100,CG31100,2,13,False,False,low,False,Compara;orthoMCL
6517,SLC2A4,41977,FBgn0038414,CG6901,2,13,False,False,low,False,Compara;Phylome
6517,SLC2A4,33545,FBgn0031520,CG8837,2,13,False,False,low,False,Compara;orthoMCL
6517,SLC2A4,10178905,FBgn0262008,CG42826,1,13,False,False,low,False,Compara
6517,SLC2A4,39178,FBgn0052053,CG32053,1,13,False,False,low,False,Compara
6517,SLC2A4,39179,FBgn0262007,Srg2,1,13,False,False,low,False,Compara
6517,SLC2A4,39177,FBgn0036066,CG14160,1,13,False,False,low,False,Compara
6517,SLC2A4,41978,FBgn0038415,CG17929,1,13,False,False,low,False,Compara
6517,SLC2A4,37427,FBgn0034611,MFS16,1,13,False,False,low,False,eggNOG
6517,SLC2A4,38808,FBgn0035763,mrva,1,13,False,False,low,False,eggNOG
6517,SLC2A4,45380,FBgn0086676,spin,1,13,False,False,low,False,eggNOG
6517,SLC2A4,33685,FBgn0031636,CG12194,1,13,False,False,low,False,eggNOG
6517,SLC2A4,31614,FBgn0029898,CG14439,1,13,False,False,low,False,eggNOG
6517,SLC2A4,39876,FBgn0036662,CG9706,1,13,False,False,low,False,eggNOG
6517,SLC2A4,41979,FBgn0038416,CG17930,1,13,False,False,low,False,Compara
6517,SLC2A4,326185,FBgn0052054,CG32054,1,13,False,False,low,False,Compara
6720,SREBF1,40155,FBgn0261283,SREBP,12,13,True,False,moderate,True,Domainoid;eggNOG;Inparanoid;OMA;OrthoDB;OrthoFinder;OrthoInspector;Hieranoid;Panther;Phylome;SonicParanoid;orthoMCL
6720,SREBF1,31384,FBgn0029711,Usf,1,13,False,False,low,False,Compara
6794,STK11,41673,FBgn0038167,Lkb1,12,13,True,True,high,True,Compara;Domainoid;eggNOG;Inparanoid;OMA;OrthoDB;OrthoFinder;OrthoInspector;Hieranoid;Phylome;SonicParanoid;orthoMCL
6794,STK11,4379919,FBgn0040056,CG17698,2,13,False,False,low,False,OrthoDB;orthoMCL
6885,MAP3K7,39659,FBgn0026323,Tak1,11,13,True,True,high,True,Domainoid;eggNOG;Inparanoid;OrthoDB;OrthoFinder;OrthoInspector;Hieranoid;Panther;Phylome;SonicParanoid;orthoMCL
6885,MAP3K7,42692,FBgn0039015,Takl2,5,13,False,True,moderate,True,eggNOG;OrthoDB;OrthoFinder;Phylome;orthoMCL
6885,MAP3K7,318725,FBgn0046689,Takl1,5,13,False,True,moderate,True,OrthoDB;OrthoFinder;Panther;Phylome;orthoMCL
6885,MAP3K7,44111,FBgn0030018,slpr,2,13,False,False,low,False,eggNOG;orthoMCL
6885,MAP3K7,34132,FBgn0003502,Btk,2,13,False,False,low,False,eggNOG;orthoMCL
6885,MAP3K7,31751,FBgn0030017,CG2278,1,13,False,True,low,False,eggNOG
6885,MAP3K7,41118,FBgn0000723,FER,1,13,False,False,low,False,orthoMCL
6885,MAP3K7,32039,FBgn0003366,sev,1,13,False,False,low,False,orthoMCL
6885,MAP3K7,33543,FBgn0031518,CG3277,1,13,False,False,low,False,orthoMCL
6885,MAP3K7,43026,FBgn0022800,Cad96Ca,1,13,False,False,low,False,orthoMCL
6885,MAP3K7,43875,FBgn0011829,Ret,1,13,False,False,low,False,orthoMCL
6885,MAP3K7,42160,FBgn0010389,htl,1,13,False,False,low,False,orthoMCL
6885,MAP3K7,39564,FBgn0285896,btl,1,13,False,False,low,False,orthoMCL
6885,MAP3K7,35717,FBgn0003733,tor,1,13,False,False,low,False,orthoMCL
6885,MAP3K7,45821,FBgn0000017,Abl,1,13,False,False,low,False,orthoMCL
6885,MAP3K7,41398,FBgn0262081,Csk,1,13,False,False,low,False,orthoMCL
6885,MAP3K7,48973,FBgn0262733,Src64B,1,13,False,False,low,False,orthoMCL
6885,MAP3K7,35524,FBgn0264959,Src42A,1,13,False,False,low,False,orthoMCL
