"ONTOLOGY","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","sex","direction"
"BP","GO:0045055","regulated exocytosis","1/381","45/7230",0.0222222222222222,0.42169728783902,-0.917774774770989,0.913168564652819,0.999999921882612,0.980370169626042,"unc-13-4A",1,"male","down"
"BP","GO:0048588","developmental cell growth","1/381","45/7230",0.0222222222222222,0.42169728783902,-0.917774774770989,0.913168564652819,0.999999921882612,0.980370169626042,"Atg1",1,"male","down"
"BP","GO:0007163","establishment or maintenance of cell polarity","4/381","129/7230",0.0310077519379845,0.588414820240493,-1.11245600417654,0.914893420416975,0.999999921882612,0.980370169626042,"sqd/tsr/grh/fj",4,"male","down"
"BP","GO:0045926","negative regulation of growth","2/381","76/7230",0.0263157894736842,0.499378367177787,-1.03473694973381,0.915715087859932,0.999999921882612,0.980370169626042,"FarO/Rae1",2,"male","down"
"BP","GO:0019725","cellular homeostasis","5/381","155/7230",0.032258064516129,0.612141224282449,-1.15123574687179,0.917702099537438,0.999999921882612,0.980370169626042,"Vha16-1/Hex-C/Debcl/ZnT77C/uex",5,"male","down"
"BP","GO:0000956","nuclear-transcribed mRNA catabolic process","1/381","46/7230",0.0217391304347826,0.412529955494694,-0.942691296994439,0.917772987320499,0.999999921882612,0.980370169626042,"sqd",1,"male","down"
"BP","GO:0031647","regulation of protein stability","1/381","46/7230",0.0217391304347826,0.412529955494694,-0.942691296994439,0.917772987320499,0.999999921882612,0.980370169626042,"Bap170",1,"male","down"
"BP","GO:0040017","positive regulation of locomotion","1/381","46/7230",0.0217391304347826,0.412529955494694,-0.942691296994439,0.917772987320499,0.999999921882612,0.980370169626042,"Uev1A",1,"male","down"
"BP","GO:0060810","intracellular mRNA localization involved in pattern specification process","1/381","46/7230",0.0217391304347826,0.412529955494694,-0.942691296994439,0.917772987320499,0.999999921882612,0.980370169626042,"sqd",1,"male","down"
"BP","GO:0000819","sister chromatid segregation","2/381","77/7230",0.025974025974026,0.492892933837816,-1.05508859690815,0.919343278102224,0.999999921882612,0.980370169626042,"sau/Cap-G",2,"male","down"
"BP","GO:0010243","response to organonitrogen compound","4/381","131/7230",0.0305343511450382,0.579431387870409,-1.1456763131427,0.920646728854049,0.999999921882612,0.980370169626042,"S6k/Pka-R2/Cyp6a2/Cyp6d2",4,"male","down"
"BP","GO:0120035","regulation of plasma membrane bounded cell projection organization","3/381","105/7230",0.0285714285714286,0.542182227221597,-1.11450720533242,0.920826236021165,0.999999921882612,0.980370169626042,"S6k/tsr/Ddr",3,"male","down"
"BP","GO:0007052","mitotic spindle organization","1/381","47/7230",0.0212765957446809,0.403752722399062,-0.967186936413082,0.922133857564219,0.999999921882612,0.980370169626042,"sau",1,"male","down"
"BP","GO:0007315","pole plasm assembly","1/381","47/7230",0.0212765957446809,0.403752722399062,-0.967186936413082,0.922133857564219,0.999999921882612,0.980370169626042,"sqd",1,"male","down"
"BP","GO:1990778","protein localization to cell periphery","1/381","47/7230",0.0212765957446809,0.403752722399062,-0.967186936413082,0.922133857564219,0.999999921882612,0.980370169626042,"sau",1,"male","down"
"BP","GO:0006260","DNA replication","2/381","78/7230",0.0256410256410256,0.486573793660408,-1.07522560450459,0.922824439436811,0.999999921882612,0.980370169626042,"CG14805/RnrL",2,"male","down"
"BP","GO:0006650","glycerophospholipid metabolic process","2/381","78/7230",0.0256410256410256,0.486573793660408,-1.07522560450459,0.922824439436811,0.999999921882612,0.980370169626042,"ry/CG17026",2,"male","down"
"BP","GO:0032870","cellular response to hormone stimulus","2/381","78/7230",0.0256410256410256,0.486573793660408,-1.07522560450459,0.922824439436811,0.999999921882612,0.980370169626042,"S6k/TP53INP",2,"male","down"
"BP","GO:0042254","ribosome biogenesis","5/381","157/7230",0.0318471337579618,0.604343246903054,-1.18210103331508,0.922882868270854,0.999999921882612,0.980370169626042,"CG8545/CG5645/CG11123/CG32409/CG14805",5,"male","down"
"BP","GO:0007623","circadian rhythm","3/381","106/7230",0.0283018867924528,0.537067300549695,-1.13239215707019,0.923836683695733,0.999999921882612,0.980370169626042,"Pka-R2/e/kairos",3,"male","down"
"BP","GO:0048511","rhythmic process","3/381","106/7230",0.0283018867924528,0.537067300549695,-1.13239215707019,0.923836683695733,0.999999921882612,0.980370169626042,"Pka-R2/e/kairos",3,"male","down"
"BP","GO:0007286","spermatid development","2/381","79/7230",0.0253164556962025,0.480414631715339,-1.09515372935162,0.9261639405955,0.999999921882612,0.980370169626042,"Mst84Db/atlas",2,"male","down"
"BP","GO:0007420","brain development","2/381","79/7230",0.0253164556962025,0.480414631715339,-1.09515372935162,0.9261639405955,0.999999921882612,0.980370169626042,"tsr/Mgat1",2,"male","down"
"BP","GO:0040012","regulation of locomotion","2/381","79/7230",0.0253164556962025,0.480414631715339,-1.09515372935162,0.9261639405955,0.999999921882612,0.980370169626042,"S6k/Uev1A",2,"male","down"
"BP","GO:0030041","actin filament polymerization","1/381","48/7230",0.0208333333333333,0.395341207349081,-0.991279917785881,0.926264026054826,0.999999921882612,0.980370169626042,"tsr",1,"male","down"
"BP","GO:0051225","spindle assembly","1/381","48/7230",0.0208333333333333,0.395341207349081,-0.991279917785881,0.926264026054826,0.999999921882612,0.980370169626042,"sau",1,"male","down"
"BP","GO:1902600","proton transmembrane transport","1/381","48/7230",0.0208333333333333,0.395341207349081,-0.991279917785881,0.926264026054826,0.999999921882612,0.980370169626042,"Vha16-1",1,"male","down"
"BP","GO:0007268","chemical synaptic transmission","7/381","208/7230",0.0336538461538462,0.638628104179285,-1.2472216647949,0.928170065773863,0.999999921882612,0.980370169626042,"Arc1/Cat/Sod1/GluRIID/unc-13-4A/CG31675/Atg1",7,"male","down"
"BP","GO:0098916","anterograde trans-synaptic signaling","7/381","208/7230",0.0336538461538462,0.638628104179285,-1.2472216647949,0.928170065773863,0.999999921882612,0.980370169626042,"Arc1/Cat/Sod1/GluRIID/unc-13-4A/CG31675/Atg1",7,"male","down"
"BP","GO:0001751","compound eye photoreceptor cell differentiation","4/381","134/7230",0.0298507462686567,0.566459043365848,-1.19471342653383,0.928625606500048,0.999999921882612,0.980370169626042,"sev/tsr/grh/ed",4,"male","down"
"BP","GO:0042692","muscle cell differentiation","2/381","80/7230",0.025,0.474409448818898,-1.11487849600263,0.929366994580928,0.999999921882612,0.980370169626042,"Mp20/Pax",2,"male","down"
"BP","GO:0099504","synaptic vesicle cycle","2/381","80/7230",0.025,0.474409448818898,-1.11487849600263,0.929366994580928,0.999999921882612,0.980370169626042,"st/unc-13-4A",2,"male","down"
"BP","GO:0009416","response to light stimulus","3/381","108/7230",0.0277777777777778,0.527121609798775,-1.16774597242805,0.929545969713816,0.999999921882612,0.980370169626042,"Sod3/ninaD/CG11426",3,"male","down"
"BP","GO:0060284","regulation of cell development","3/381","108/7230",0.0277777777777778,0.527121609798775,-1.16774597242805,0.929545969713816,0.999999921882612,0.980370169626042,"grh/ari-1/ed",3,"male","down"
"BP","GO:0006997","nucleus organization","1/381","49/7230",0.0204081632653061,0.387273019443998,-1.01498727630294,0.930175667112068,0.999999921882612,0.980370169626042,"atlas",1,"male","down"
"BP","GO:0032984","protein-containing complex disassembly","1/381","49/7230",0.0204081632653061,0.387273019443998,-1.01498727630294,0.930175667112068,0.999999921882612,0.980370169626042,"tsr",1,"male","down"
"BP","GO:0098876","vesicle-mediated transport to the plasma membrane","1/381","49/7230",0.0204081632653061,0.387273019443998,-1.01498727630294,0.930175667112068,0.999999921882612,0.980370169626042,"sau",1,"male","down"
"BP","GO:0031344","regulation of cell projection organization","3/381","109/7230",0.0275229357798165,0.522285631727227,-1.1852202882586,0.932251005443051,0.999999921882612,0.980370169626042,"S6k/tsr/Ddr",3,"male","down"
"BP","GO:0001745","compound eye morphogenesis","7/381","210/7230",0.0333333333333333,0.63254593175853,-1.2744774873823,0.932266630655917,0.999999921882612,0.980370169626042,"Drice/sev/tsr/Nepl15/grh/ed/fj",7,"male","down"
"BP","GO:0043069","negative regulation of programmed cell death","2/381","81/7230",0.0246913580246914,0.468552542043356,-1.13440520904697,0.932438660125457,0.999999921882612,0.980370169626042,"Debcl/Buffy",2,"male","down"
"BP","GO:0099003","vesicle-mediated transport in synapse","2/381","81/7230",0.0246913580246914,0.468552542043356,-1.13440520904697,0.932438660125457,0.999999921882612,0.980370169626042,"st/unc-13-4A",2,"male","down"
"BP","GO:0001754","eye photoreceptor cell differentiation","4/381","136/7230",0.0294117647058824,0.55812876331635,-1.22689560744118,0.933536254314051,0.999999921882612,0.980370169626042,"sev/tsr/grh/ed",4,"male","down"
"BP","GO:0001578","microtubule bundle formation","1/381","50/7230",0.02,0.379527559055118,-1.03832495919986,0.933880314212793,0.999999921882612,0.980370169626042,"Mst84Db",1,"male","down"
"BP","GO:0006816","calcium ion transport","1/381","50/7230",0.02,0.379527559055118,-1.03832495919986,0.933880314212793,0.999999921882612,0.980370169626042,"GluRIID",1,"male","down"
"BP","GO:0007173","epidermal growth factor receptor signaling pathway","1/381","50/7230",0.02,0.379527559055118,-1.03832495919986,0.933880314212793,0.999999921882612,0.980370169626042,"ed",1,"male","down"
"BP","GO:0009306","protein secretion","1/381","50/7230",0.02,0.379527559055118,-1.03832495919986,0.933880314212793,0.999999921882612,0.980370169626042,"tsr",1,"male","down"
"BP","GO:0009950","dorsal/ventral axis specification","1/381","50/7230",0.02,0.379527559055118,-1.03832495919986,0.933880314212793,0.999999921882612,0.980370169626042,"sqd",1,"male","down"
"BP","GO:0022604","regulation of cell morphogenesis","1/381","50/7230",0.02,0.379527559055118,-1.03832495919986,0.933880314212793,0.999999921882612,0.980370169626042,"ed",1,"male","down"
"BP","GO:0038127","ERBB signaling pathway","1/381","50/7230",0.02,0.379527559055118,-1.03832495919986,0.933880314212793,0.999999921882612,0.980370169626042,"ed",1,"male","down"
"BP","GO:0043062","extracellular structure organization","1/381","50/7230",0.02,0.379527559055118,-1.03832495919986,0.933880314212793,0.999999921882612,0.980370169626042,"prc",1,"male","down"
"BP","GO:0099537","trans-synaptic signaling","7/381","211/7230",0.033175355450237,0.629548083740717,-1.28802255798517,0.934237260528707,0.999999921882612,0.980370169626042,"Arc1/Cat/Sod1/GluRIID/unc-13-4A/CG31675/Atg1",7,"male","down"
"BP","GO:0016311","dephosphorylation","3/381","110/7230",0.0272727272727273,0.517537580529706,-1.20256304369545,0.934860328789063,0.999999921882612,0.980370169626042,"CG15528/aay/CG11426",3,"male","down"
"BP","GO:0030003","intracellular monoatomic cation homeostasis","2/381","82/7230",0.024390243902439,0.462838486652583,-1.15373896461995,0.935383843428459,0.999999921882612,0.980370169626042,"Vha16-1/ZnT77C",2,"male","down"
"BP","GO:0007552","metamorphosis","11/381","306/7230",0.0359477124183007,0.68215737738665,-1.33993069589807,0.936143547683664,0.999999921882612,0.980370169626042,"Bap170/Drice/Sdb/ImpE3/tsr/Cyp301a1/Mec2/EbpIII/ed/fj/Atg1",11,"male","down"
"BP","GO:0007591","molting cycle, chitin-based cuticle","1/381","51/7230",0.0196078431372549,0.3720858422109,-1.06130791677261,0.937388893639663,0.999999921882612,0.980370169626042,"e",1,"male","down"
"BP","GO:0008286","insulin receptor signaling pathway","1/381","51/7230",0.0196078431372549,0.3720858422109,-1.06130791677261,0.937388893639663,0.999999921882612,0.980370169626042,"S6k",1,"male","down"
"BP","GO:0016441","post-transcriptional gene silencing","1/381","51/7230",0.0196078431372549,0.3720858422109,-1.06130791677261,0.937388893639663,0.999999921882612,0.980370169626042,"CRIF",1,"male","down"
"BP","GO:0030718","germ-line stem cell population maintenance","1/381","51/7230",0.0196078431372549,0.3720858422109,-1.06130791677261,0.937388893639663,0.999999921882612,0.980370169626042,"S6k",1,"male","down"
"BP","GO:0042303","molting cycle","1/381","51/7230",0.0196078431372549,0.3720858422109,-1.06130791677261,0.937388893639663,0.999999921882612,0.980370169626042,"e",1,"male","down"
"BP","GO:0046474","glycerophospholipid biosynthetic process","1/381","51/7230",0.0196078431372549,0.3720858422109,-1.06130791677261,0.937388893639663,0.999999921882612,0.980370169626042,"CG17026",1,"male","down"
"BP","GO:1903050","regulation of proteolysis involved in protein catabolic process","1/381","51/7230",0.0196078431372549,0.3720858422109,-1.06130791677261,0.937388893639663,0.999999921882612,0.980370169626042,"ari-1",1,"male","down"
"BP","GO:0042127","regulation of cell population proliferation","4/381","139/7230",0.0287769784172662,0.546082818784343,-1.27443677838037,0.940331332941263,0.999999921882612,0.980370169626042,"Cat/Rae1/grh/CG13559",4,"male","down"
"BP","GO:0051960","regulation of nervous system development","4/381","139/7230",0.0287769784172662,0.546082818784343,-1.27443677838037,0.940331332941263,0.999999921882612,0.980370169626042,"Rae1/grh/ari-1/ed",4,"male","down"
"BP","GO:0007028","cytoplasm organization","1/381","52/7230",0.0192307692307692,0.364930345245306,-1.08395018408827,0.94071175636752,0.999999921882612,0.980370169626042,"sqd",1,"male","down"
"BP","GO:0007030","Golgi organization","1/381","52/7230",0.0192307692307692,0.364930345245306,-1.08395018408827,0.94071175636752,0.999999921882612,0.980370169626042,"sau",1,"male","down"
"BP","GO:0007254","JNK cascade","1/381","52/7230",0.0192307692307692,0.364930345245306,-1.08395018408827,0.94071175636752,0.999999921882612,0.980370169626042,"Uev1A",1,"male","down"
"BP","GO:0008344","adult locomotory behavior","1/381","52/7230",0.0192307692307692,0.364930345245306,-1.08395018408827,0.94071175636752,0.999999921882612,0.980370169626042,"Mgat1",1,"male","down"
"BP","GO:0010970","transport along microtubule","1/381","52/7230",0.0192307692307692,0.364930345245306,-1.08395018408827,0.94071175636752,0.999999921882612,0.980370169626042,"Atg1",1,"male","down"
"BP","GO:0046488","phosphatidylinositol metabolic process","1/381","52/7230",0.0192307692307692,0.364930345245306,-1.08395018408827,0.94071175636752,0.999999921882612,0.980370169626042,"CG17026",1,"male","down"
"BP","GO:0009725","response to hormone","2/381","84/7230",0.0238095238095238,0.451818522684664,-1.19184700956108,0.940913637551864,0.999999921882612,0.980370169626042,"S6k/TP53INP",2,"male","down"
"BP","GO:0016331","morphogenesis of embryonic epithelium","2/381","84/7230",0.0238095238095238,0.451818522684664,-1.19184700956108,0.940913637551864,0.999999921882612,0.980370169626042,"Nmt/ed",2,"male","down"
"BP","GO:0048592","eye morphogenesis","7/381","215/7230",0.0325581395348837,0.617835561252518,-1.34166373778836,0.94162589678987,0.999999921882612,0.980370169626042,"Drice/sev/tsr/Nepl15/grh/ed/fj",7,"male","down"
"BP","GO:0090596","sensory organ morphogenesis","7/381","215/7230",0.0325581395348837,0.617835561252518,-1.34166373778836,0.94162589678987,0.999999921882612,0.980370169626042,"Drice/sev/tsr/Nepl15/grh/ed/fj",7,"male","down"
"BP","GO:0099536","synaptic signaling","7/381","215/7230",0.0325581395348837,0.617835561252518,-1.34166373778836,0.94162589678987,0.999999921882612,0.980370169626042,"Arc1/Cat/Sod1/GluRIID/unc-13-4A/CG31675/Atg1",7,"male","down"
"BP","GO:1901698","response to nitrogen compound","4/381","140/7230",0.0285714285714286,0.542182227221597,-1.29009462440426,0.942452216185785,0.999999921882612,0.980370169626042,"S6k/Pka-R2/Cyp6a2/Cyp6d2",4,"male","down"
"BP","GO:0098660","inorganic ion transmembrane transport","6/381","191/7230",0.031413612565445,0.596116584903327,-1.334151773851,0.942594127145475,0.999999921882612,0.980370169626042,"Vha16-1/Zip48C/Dic1/CG1907/ZnT77C/galene",6,"male","down"
"BP","GO:0043408","regulation of MAPK cascade","2/381","85/7230",0.0235294117647059,0.44650301065308,-1.21063054249534,0.943507316993462,0.999999921882612,0.980370169626042,"Uev1A/CG7054",2,"male","down"
"BP","GO:0007274","neuromuscular synaptic transmission","1/381","53/7230",0.0188679245283019,0.35804486703313,-1.10626495450671,0.94385870827947,0.999999921882612,0.980370169626042,"GluRIID",1,"male","down"
"BP","GO:0008154","actin polymerization or depolymerization","1/381","53/7230",0.0188679245283019,0.35804486703313,-1.10626495450671,0.94385870827947,0.999999921882612,0.980370169626042,"tsr",1,"male","down"
"BP","GO:0008298","intracellular mRNA localization","1/381","53/7230",0.0188679245283019,0.35804486703313,-1.10626495450671,0.94385870827947,0.999999921882612,0.980370169626042,"sqd",1,"male","down"
"BP","GO:0043414","macromolecule methylation","1/381","53/7230",0.0188679245283019,0.35804486703313,-1.10626495450671,0.94385870827947,0.999999921882612,0.980370169626042,"CG8545",1,"male","down"
"BP","GO:0071478","cellular response to radiation","1/381","53/7230",0.0188679245283019,0.35804486703313,-1.10626495450671,0.94385870827947,0.999999921882612,0.980370169626042,"ninaD",1,"male","down"
"BP","GO:0006468","protein phosphorylation","5/381","167/7230",0.029940119760479,0.568155028525626,-1.33161756894985,0.944691468741881,0.999999921882612,0.980370169626042,"S6k/sev/Pka-R2/fj/Atg1",5,"male","down"
"BP","GO:0010720","positive regulation of cell development","1/381","54/7230",0.0185185185185185,0.351414406532517,-1.12826464597594,0.946839038799955,0.999999921882612,0.980370169626042,"ari-1",1,"male","down"
"BP","GO:0030258","lipid modification","1/381","54/7230",0.0185185185185185,0.351414406532517,-1.12826464597594,0.946839038799955,0.999999921882612,0.980370169626042,"CG11426",1,"male","down"
"BP","GO:0035592","establishment of protein localization to extracellular region","1/381","54/7230",0.0185185185185185,0.351414406532517,-1.12826464597594,0.946839038799955,0.999999921882612,0.980370169626042,"tsr",1,"male","down"
"BP","GO:0042176","regulation of protein catabolic process","1/381","54/7230",0.0185185185185185,0.351414406532517,-1.12826464597594,0.946839038799955,0.999999921882612,0.980370169626042,"ari-1",1,"male","down"
"BP","GO:0099111","microtubule-based transport","1/381","54/7230",0.0185185185185185,0.351414406532517,-1.12826464597594,0.946839038799955,0.999999921882612,0.980370169626042,"Atg1",1,"male","down"
"BP","GO:0043604","amide biosynthetic process","12/381","337/7230",0.0356083086053412,0.675716722353326,-1.43788244750543,0.947793632517039,0.999999921882612,0.980370169626042,"Paip2/PGRP-SC2/sqd/SPE/psh/Acsx3/eIF4EHP/Acsx1R/CG9993/e/Acsx4/CG5568",12,"male","down"
"BP","GO:0006811","monoatomic ion transport","9/381","267/7230",0.0337078651685393,0.639653189418738,-1.41503158110899,0.947954867184054,0.999999921882612,0.980370169626042,"Vha16-1/Zip48C/CG4928/kumpel/ZnT77C/CG32669/GluRIID/galene/Clic",9,"male","down"
"BP","GO:0016042","lipid catabolic process","2/381","87/7230",0.0229885057471264,0.436238573626573,-1.24767845480321,0.948373832822859,0.999999921882612,0.980370169626042,"CG6472/CG34448",2,"male","down"
"BP","GO:0007416","synapse assembly","3/381","116/7230",0.0258620689655172,0.490768395329894,-1.30399351305421,0.948666371233081,0.999999921882612,0.980370169626042,"S6k/Rae1/Atg1",3,"male","down"
"BP","GO:0003341","cilium movement","1/381","55/7230",0.0181818181818182,0.345025053686471,-1.14996096093446,0.949661548027549,0.999999921882612,0.980370169626042,"Mst84Db",1,"male","down"
"BP","GO:0007619","courtship behavior","1/381","55/7230",0.0181818181818182,0.345025053686471,-1.14996096093446,0.949661548027549,0.999999921882612,0.980370169626042,"eloF",1,"male","down"
"BP","GO:0030431","sleep","1/381","55/7230",0.0181818181818182,0.345025053686471,-1.14996096093446,0.949661548027549,0.999999921882612,0.980370169626042,"CG31675",1,"male","down"
"BP","GO:0032259","methylation","1/381","55/7230",0.0181818181818182,0.345025053686471,-1.14996096093446,0.949661548027549,0.999999921882612,0.980370169626042,"CG8545",1,"male","down"
"BP","GO:0048707","instar larval or pupal morphogenesis","10/381","293/7230",0.0341296928327645,0.647657950606004,-1.452113142653,0.951191601430123,0.999999921882612,0.980370169626042,"Bap170/Drice/Sdb/ImpE3/tsr/Cyp301a1/Mec2/ed/fj/Atg1",10,"male","down"
"BP","GO:0030705","cytoskeleton-dependent intracellular transport","1/381","56/7230",0.0178571428571429,0.338863892013498,-1.17136494054462,0.952334572445877,0.999999921882612,0.980370169626042,"Atg1",1,"male","down"
"BP","GO:0031123","RNA 3'-end processing","1/381","56/7230",0.0178571428571429,0.338863892013498,-1.17136494054462,0.952334572445877,0.999999921882612,0.980370169626042,"IntS11",1,"male","down"
"BP","GO:0032869","cellular response to insulin stimulus","1/381","56/7230",0.0178571428571429,0.338863892013498,-1.17136494054462,0.952334572445877,0.999999921882612,0.980370169626042,"S6k",1,"male","down"
"BP","GO:0045664","regulation of neuron differentiation","1/381","56/7230",0.0178571428571429,0.338863892013498,-1.17136494054462,0.952334572445877,0.999999921882612,0.980370169626042,"ed",1,"male","down"
"BP","GO:0071692","protein localization to extracellular region","1/381","56/7230",0.0178571428571429,0.338863892013498,-1.17136494054462,0.952334572445877,0.999999921882612,0.980370169626042,"tsr",1,"male","down"
"BP","GO:0006836","neurotransmitter transport","2/381","89/7230",0.0224719101123595,0.426435459612492,-1.28406142067496,0.952839718807354,0.999999921882612,0.980370169626042,"st/unc-13-4A",2,"male","down"
"BP","GO:1902532","negative regulation of intracellular signal transduction","2/381","89/7230",0.0224719101123595,0.426435459612492,-1.28406142067496,0.952839718807354,0.999999921882612,0.980370169626042,"CG7054/Atg1",2,"male","down"
"BP","GO:0007015","actin filament organization","3/381","119/7230",0.0252100840336134,0.478396082842586,-1.35312214810212,0.954500787421455,0.999999921882612,0.980370169626042,"Mp20/tsr/ed",3,"male","down"
"BP","GO:0045596","negative regulation of cell differentiation","1/381","57/7230",0.0175438596491228,0.332918911451858,-1.19248701388719,0.954866009286987,0.999999921882612,0.980370169626042,"ed",1,"male","down"
"BP","GO:0071375","cellular response to peptide hormone stimulus","1/381","57/7230",0.0175438596491228,0.332918911451858,-1.19248701388719,0.954866009286987,0.999999921882612,0.980370169626042,"S6k",1,"male","down"
"BP","GO:1901653","cellular response to peptide","1/381","57/7230",0.0175438596491228,0.332918911451858,-1.19248701388719,0.954866009286987,0.999999921882612,0.980370169626042,"S6k",1,"male","down"
"BP","GO:0007155","cell adhesion","4/381","147/7230",0.0272108843537415,0.516364025925331,-1.39719383570233,0.955476233431299,0.999999921882612,0.980370169626042,"beat-IIIc/glec/prc/ed",4,"male","down"
"BP","GO:0046530","photoreceptor cell differentiation","4/381","147/7230",0.0272108843537415,0.516364025925331,-1.39719383570233,0.955476233431299,0.999999921882612,0.980370169626042,"sev/tsr/grh/ed",4,"male","down"
"BP","GO:0051172","negative regulation of nitrogen compound metabolic process","10/381","297/7230",0.0336700336700337,0.638935284604576,-1.49861712573036,0.956233527195231,0.999999921882612,0.980370169626042,"Bin1/Paip2/PGRP-SC2/sqd/Acp62F/Spn28F/Spn28Da/Pka-R2/eIF4EHP/nec",10,"male","down"
"BP","GO:0007517","muscle organ development","1/381","58/7230",0.0172413793103448,0.327178930219929,-1.21333704266733,0.957263339617624,0.999999921882612,0.980370169626042,"ed",1,"male","down"
"BP","GO:0048608","reproductive structure development","1/381","58/7230",0.0172413793103448,0.327178930219929,-1.21333704266733,0.957263339617624,0.999999921882612,0.980370169626042,"tsr",1,"male","down"
"BP","GO:0061458","reproductive system development","1/381","58/7230",0.0172413793103448,0.327178930219929,-1.21333704266733,0.957263339617624,0.999999921882612,0.980370169626042,"tsr",1,"male","down"
"BP","GO:0071214","cellular response to abiotic stimulus","1/381","58/7230",0.0172413793103448,0.327178930219929,-1.21333704266733,0.957263339617624,0.999999921882612,0.980370169626042,"ninaD",1,"male","down"
"BP","GO:0104004","cellular response to environmental stimulus","1/381","58/7230",0.0172413793103448,0.327178930219929,-1.21333704266733,0.957263339617624,0.999999921882612,0.980370169626042,"ninaD",1,"male","down"
"BP","GO:0010927","cellular component assembly involved in morphogenesis","2/381","92/7230",0.0217391304347826,0.412529955494694,-1.3374556369791,0.958853980027075,0.999999921882612,0.980370169626042,"Pax/ed",2,"male","down"
"BP","GO:0140014","mitotic nuclear division","2/381","92/7230",0.0217391304347826,0.412529955494694,-1.3374556369791,0.958853980027075,0.999999921882612,0.980370169626042,"sau/Cap-G",2,"male","down"
"BP","GO:0007314","oocyte anterior/posterior axis specification","1/381","59/7230",0.0169491525423729,0.321633524622981,-1.2339243619134,0.959533650215182,0.999999921882612,0.980370169626042,"sqd",1,"male","down"
"BP","GO:0008358","maternal determination of anterior/posterior axis, embryo","1/381","59/7230",0.0169491525423729,0.321633524622981,-1.2339243619134,0.959533650215182,0.999999921882612,0.980370169626042,"sqd",1,"male","down"
"BP","GO:0009886","post-embryonic animal morphogenesis","10/381","300/7230",0.0333333333333333,0.63254593175853,-1.53315155265585,0.95970746916534,0.999999921882612,0.980370169626042,"Bap170/Drice/Sdb/ImpE3/tsr/Cyp301a1/Mec2/ed/fj/Atg1",10,"male","down"
"BP","GO:0034470","ncRNA processing","7/381","228/7230",0.0307017543859649,0.582608095040751,-1.51038759254366,0.960823630586135,0.999999921882612,0.980370169626042,"CG8545/CRIF/CG5645/CG11123/IntS11/CG32409/CG14805",7,"male","down"
"BP","GO:0008284","positive regulation of cell population proliferation","1/381","60/7230",0.0166666666666667,0.316272965879265,-1.2542578170914,0.961683654296623,0.999999921882612,0.980370169626042,"CG13559",1,"male","down"
"BP","GO:0030334","regulation of cell migration","1/381","60/7230",0.0166666666666667,0.316272965879265,-1.2542578170914,0.961683654296623,0.999999921882612,0.980370169626042,"Uev1A",1,"male","down"
"BP","GO:0007297","follicle cell of egg chamber migration","2/381","94/7230",0.0212765957446809,0.403752722399062,-1.37230590573007,0.96244816351472,0.999999921882612,0.980370169626042,"sqd/tsr",2,"male","down"
"BP","GO:0060322","head development","2/381","94/7230",0.0212765957446809,0.403752722399062,-1.37230590573007,0.96244816351472,0.999999921882612,0.980370169626042,"tsr/Mgat1",2,"male","down"
"BP","GO:0003008","system process","13/381","374/7230",0.0347593582887701,0.659606720282959,-1.59429759549793,0.963274552275468,0.999999921882612,0.980370169626042,"Arc1/Oatp58Db/CG4928/CheA75a/Obp49a/Mec2/Obp99d/Or59c/Obp56f/CheA7a/Or59b/Or85d/Atg1",13,"male","down"
"BP","GO:0006518","peptide metabolic process","13/381","374/7230",0.0347593582887701,0.659606720282959,-1.59429759549793,0.963274552275468,0.999999921882612,0.980370169626042,"Paip2/PGRP-SC2/GstE9/CG4752/sqd/SPE/psh/CG31198/GstE7/eIF4EHP/GstE3/GstD5/e",13,"male","down"
"BP","GO:0031507","heterochromatin formation","1/381","61/7230",0.0163934426229508,0.311088163159933,-1.27434579800626,0.963719711160359,0.999999921882612,0.980370169626042,"Bin1",1,"male","down"
"BP","GO:0032868","response to insulin","1/381","61/7230",0.0163934426229508,0.311088163159933,-1.27434579800626,0.963719711160359,0.999999921882612,0.980370169626042,"S6k",1,"male","down"
"BP","GO:0045017","glycerolipid biosynthetic process","1/381","61/7230",0.0163934426229508,0.311088163159933,-1.27434579800626,0.963719711160359,0.999999921882612,0.980370169626042,"CG17026",1,"male","down"
"BP","GO:1902850","microtubule cytoskeleton organization involved in mitosis","1/381","61/7230",0.0163934426229508,0.311088163159933,-1.27434579800626,0.963719711160359,0.999999921882612,0.980370169626042,"sau",1,"male","down"
"BP","GO:0007293","germarium-derived egg chamber formation","1/381","62/7230",0.0161290322580645,0.306070612141224,-1.29419626981765,0.965647844797952,0.999999921882612,0.980370169626042,"sqd",1,"male","down"
"BP","GO:0008361","regulation of cell size","1/381","62/7230",0.0161290322580645,0.306070612141224,-1.29419626981765,0.965647844797952,0.999999921882612,0.980370169626042,"S6k",1,"male","down"
"BP","GO:0043434","response to peptide hormone","1/381","62/7230",0.0161290322580645,0.306070612141224,-1.29419626981765,0.965647844797952,0.999999921882612,0.980370169626042,"S6k",1,"male","down"
"BP","GO:1901652","response to peptide","1/381","62/7230",0.0161290322580645,0.306070612141224,-1.29419626981765,0.965647844797952,0.999999921882612,0.980370169626042,"S6k",1,"male","down"
