"ONTOLOGY","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","sex","direction"
"BP","GO:0016054","organic acid catabolic process","1/88","70/5982",0.0142857142857143,0.971103896103896,-0.0297128471594185,0.647773325192891,0.957577958980796,0.911626075500294,"CG7900",1,"female","down"
"BP","GO:0022618","protein-RNA complex assembly","1/88","70/5982",0.0142857142857143,0.971103896103896,-0.0297128471594185,0.647773325192891,0.957577958980796,0.911626075500294,"SmF",1,"female","down"
"BP","GO:0046395","carboxylic acid catabolic process","1/88","70/5982",0.0142857142857143,0.971103896103896,-0.0297128471594185,0.647773325192891,0.957577958980796,0.911626075500294,"CG7900",1,"female","down"
"BP","GO:0006913","nucleocytoplasmic transport","1/88","71/5982",0.0140845070422535,0.957426376440461,-0.0440922724172793,0.653016212098004,0.959073486450632,0.913049836172041,"Rae1",1,"female","down"
"BP","GO:0051169","nuclear transport","1/88","71/5982",0.0140845070422535,0.957426376440461,-0.0440922724172793,0.653016212098004,0.959073486450632,0.913049836172041,"Rae1",1,"female","down"
"BP","GO:1904396","regulation of neuromuscular junction development","1/88","71/5982",0.0140845070422535,0.957426376440461,-0.0440922724172793,0.653016212098004,0.959073486450632,0.913049836172041,"Rae1",1,"female","down"
"BP","GO:1902531","regulation of intracellular signal transduction","3/88","228/5982",0.0131578947368421,0.894437799043062,-0.198570213551414,0.658436011976835,0.962785418436927,0.916583641391192,"Uev1A/Erasp/Rae1",3,"female","down"
"BP","GO:0031331","positive regulation of cellular catabolic process","1/88","73/5982",0.0136986301369863,0.931195516811955,-0.0722677184108505,0.663271609315328,0.962785418436927,0.916583641391192,"Sting",1,"female","down"
"BP","GO:0040012","regulation of locomotion","1/88","73/5982",0.0136986301369863,0.931195516811955,-0.0722677184108505,0.663271609315328,0.962785418436927,0.916583641391192,"Uev1A",1,"female","down"
"BP","GO:0071826","protein-RNA complex organization","1/88","73/5982",0.0136986301369863,0.931195516811955,-0.0722677184108505,0.663271609315328,0.962785418436927,0.916583641391192,"SmF",1,"female","down"
"BP","GO:0098771","inorganic ion homeostasis","1/88","73/5982",0.0136986301369863,0.931195516811955,-0.0722677184108505,0.663271609315328,0.962785418436927,0.916583641391192,"CG14757",1,"female","down"
"BP","GO:0044281","small molecule metabolic process","6/88","454/5982",0.013215859030837,0.898378053664397,-0.275203903301743,0.667362571646961,0.962785418436927,0.916583641391192,"CG17560/CG30008/Acsx1R/Acbp5/CG7900/Fatp1",6,"female","down"
"BP","GO:0007051","spindle organization","1/88","74/5982",0.0135135135135135,0.918611793611794,-0.0860756410468407,0.668286349267985,0.962785418436927,0.916583641391192,"sau",1,"female","down"
"BP","GO:0008037","cell recognition","1/88","74/5982",0.0135135135135135,0.918611793611794,-0.0860756410468407,0.668286349267985,0.962785418436927,0.916583641391192,"beat-IIIc",1,"female","down"
"BP","GO:0044772","mitotic cell cycle phase transition","1/88","74/5982",0.0135135135135135,0.918611793611794,-0.0860756410468407,0.668286349267985,0.962785418436927,0.916583641391192,"Rae1",1,"female","down"
"BP","GO:0016050","vesicle organization","1/88","75/5982",0.0133333333333333,0.906363636363636,-0.0997045223634198,0.673227243185456,0.965811234949599,0.919464256182667,"sau",1,"female","down"
"BP","GO:0045926","negative regulation of growth","1/88","75/5982",0.0133333333333333,0.906363636363636,-0.0997045223634198,0.673227243185456,0.965811234949599,0.919464256182667,"Rae1",1,"female","down"
"BP","GO:0071310","cellular response to organic substance","2/88","157/5982",0.0127388535031847,0.865952518818761,-0.207961858841298,0.67754619459742,0.969960868055254,0.923414758287897,"Uev1A/CG17760",2,"female","down"
"BP","GO:0048232","male gamete generation","2/88","158/5982",0.0126582278481013,0.860471806674338,-0.217171585835197,0.680949003365686,0.971477843092498,0.924858937309422,"sau/Rae1",2,"female","down"
"BP","GO:0040029","epigenetic regulation of gene expression","1/88","77/5982",0.012987012987013,0.882821723730815,-0.126446172606743,0.68289177793855,0.971477843092498,0.924858937309422,"Bin1",1,"female","down"
"BP","GO:1901987","regulation of cell cycle phase transition","1/88","77/5982",0.012987012987013,0.882821723730815,-0.126446172606743,0.68289177793855,0.971477843092498,0.924858937309422,"Rae1",1,"female","down"
"BP","GO:0055086","nucleobase-containing small molecule metabolic process","2/88","159/5982",0.0125786163522013,0.855060034305317,-0.22632706566353,0.684322918507669,0.971481387443038,0.924862311575028,"CG17560/Acsx1R",2,"female","down"
"BP","GO:0071417","cellular response to organonitrogen compound","1/88","78/5982",0.0128205128205128,0.871503496503497,-0.139568884926378,0.687617522822785,0.974124823998946,0.927378895912309,"CG17760",1,"female","down"
"BP","GO:0006325","chromatin organization","2/88","161/5982",0.0124223602484472,0.844438170525127,-0.244478319641693,0.690984482044694,0.97462954149111,0.927859393215221,"Bin1/Bap170",2,"female","down"
"BP","GO:0061024","membrane organization","2/88","161/5982",0.0124223602484472,0.844438170525127,-0.244478319641693,0.690984482044694,0.97462954149111,0.927859393215221,"sau/NimC4",2,"female","down"
"BP","GO:0007617","mating behavior","1/88","79/5982",0.0126582278481013,0.860471806674338,-0.152532467688163,0.692273630206186,0.97462954149111,0.927859393215221,"IBIN",1,"female","down"
"BP","GO:0015711","organic anion transport","1/88","80/5982",0.0125,0.849715909090909,-0.165341384913782,0.69686111462798,0.979061070138485,0.932078263367133,"Fatp1",1,"female","down"
"BP","GO:0051301","cell division","2/88","164/5982",0.0121951219512195,0.828991130820399,-0.271316916228108,0.700762795887555,0.979340993205245,0.932344753593229,"sau/Spn88Eb",2,"female","down"
"BP","GO:0043408","regulation of MAPK cascade","1/88","81/5982",0.0123456790123457,0.839225589225589,-0.177999917182723,0.70138097601611,0.979340993205245,0.932344753593229,"Uev1A",1,"female","down"
"BP","GO:1901699","cellular response to nitrogen compound","1/88","81/5982",0.0123456790123457,0.839225589225589,-0.177999917182723,0.70138097601611,0.979340993205245,0.932344753593229,"CG17760",1,"female","down"
"BP","GO:0016042","lipid catabolic process","1/88","84/5982",0.0119047619047619,0.809253246753247,-0.215113459573487,0.714544606435889,0.991612923217153,0.94402778293893,"CG7900",1,"female","down"
"BP","GO:0019098","reproductive behavior","1/88","84/5982",0.0119047619047619,0.809253246753247,-0.215113459573487,0.714544606435889,0.991612923217153,0.94402778293893,"IBIN",1,"female","down"
"BP","GO:0055082","intracellular chemical homeostasis","1/88","84/5982",0.0119047619047619,0.809253246753247,-0.215113459573487,0.714544606435889,0.991612923217153,0.94402778293893,"Vha16-1",1,"female","down"
"BP","GO:0051124","synaptic assembly at neuromuscular junction","1/88","86/5982",0.0116279069767442,0.790433403805497,-0.239174965124871,0.722999938101738,0.998904664575975,0.950969611012731,"Rae1",1,"female","down"
"BP","GO:0007560","imaginal disc morphogenesis","3/88","253/5982",0.0118577075098814,0.80605461731944,-0.385144291859023,0.726578805394841,0.998904664575975,0.950969611012731,"Bap170/ImpE3/Mec2",3,"female","down"
"BP","GO:0006417","regulation of translation","1/88","87/5982",0.0114942528735632,0.781347962382445,-0.251011964130128,0.727134267383801,0.998904664575975,0.950969611012731,"Paip2",1,"female","down"
"BP","GO:0016049","cell growth","1/88","88/5982",0.0113636363636364,0.772469008264463,-0.262724153625691,0.731207581119209,0.998904664575975,0.950969611012731,"Paip2",1,"female","down"
"BP","GO:0000375","RNA splicing, via transesterification reactions","2/88","174/5982",0.0114942528735632,0.781347962382445,-0.357633358150114,0.73154127309694,0.998904664575975,0.950969611012731,"SmF/ubl",2,"female","down"
"BP","GO:0000377","RNA splicing, via transesterification reactions with bulged adenosine as nucleophile","2/88","174/5982",0.0114942528735632,0.781347962382445,-0.357633358150114,0.73154127309694,0.998904664575975,0.950969611012731,"SmF/ubl",2,"female","down"
"BP","GO:0000398","mRNA splicing, via spliceosome","2/88","174/5982",0.0114942528735632,0.781347962382445,-0.357633358150114,0.73154127309694,0.998904664575975,0.950969611012731,"SmF/ubl",2,"female","down"
"BP","GO:0070925","organelle assembly","3/88","255/5982",0.0117647058823529,0.799732620320856,-0.399337307749395,0.731550769057111,0.998904664575975,0.950969611012731,"sau/Sting/Rdh1",3,"female","down"
"BP","GO:0098657","import into cell","2/88","175/5982",0.0114285714285714,0.776883116883117,-0.3660148594154,0.734468799831882,0.999550640634844,0.951584588220479,"NimC4/Fatp1",2,"female","down"
"BP","GO:0051129","negative regulation of cellular component organization","1/88","89/5982",0.0112359550561798,0.763789581205312,-0.274314651154821,0.735220769592488,0.999550640634844,0.951584588220479,"Rae1",1,"female","down"
"BP","GO:0044770","cell cycle phase transition","1/88","91/5982",0.010989010989011,0.747002997002997,-0.297142472570659,0.743070267867011,0.999550640634844,0.951584588220479,"Rae1",1,"female","down"
"BP","GO:0098609","cell-cell adhesion","1/88","91/5982",0.010989010989011,0.747002997002997,-0.297142472570659,0.743070267867011,0.999550640634844,0.951584588220479,"beat-IIIc",1,"female","down"
"BP","GO:0008283","cell population proliferation","2/88","179/5982",0.0111731843575419,0.759522600304723,-0.39911464957443,0.745912550190073,0.999550640634844,0.951584588220479,"Rae1/CG13559",2,"female","down"
"BP","GO:0010605","negative regulation of macromolecule metabolic process","5/88","419/5982",0.0119331742243437,0.811184638750271,-0.489680688219451,0.748205211142088,0.999550640634844,0.951584588220479,"Paip2/Bin1/Spn88Eb/PGRP-SC2/CRIF",5,"female","down"
"BP","GO:0009967","positive regulation of signal transduction","3/88","262/5982",0.0114503816793893,0.778365718251214,-0.448242198393873,0.748404467090043,0.999550640634844,0.951584588220479,"Uev1A/Erasp/Rae1",3,"female","down"
"BP","GO:0071705","nitrogen compound transport","4/88","342/5982",0.0116959064327485,0.795055821371611,-0.476905421324202,0.749641528629867,0.999550640634844,0.951584588220479,"Vha16-1/sau/Arc1/Rae1",4,"female","down"
"BP","GO:0050804","modulation of chemical synaptic transmission","1/88","93/5982",0.010752688172043,0.730938416422287,-0.319518171770166,0.75068963093355,0.999550640634844,0.951584588220479,"Arc1",1,"female","down"
"BP","GO:0099177","regulation of trans-synaptic signaling","1/88","93/5982",0.010752688172043,0.730938416422287,-0.319518171770166,0.75068963093355,0.999550640634844,0.951584588220479,"Arc1",1,"female","down"
"BP","GO:0071824","protein-DNA complex organization","2/88","182/5982",0.010989010989011,0.747002997002997,-0.423506660897355,0.754219797281549,0.999550640634844,0.951584588220479,"Bin1/Bap170",2,"female","down"
"BP","GO:0044282","small molecule catabolic process","1/88","95/5982",0.0105263157894737,0.71555023923445,-0.341462903689071,0.758085530700663,0.999550640634844,0.951584588220479,"CG7900",1,"female","down"
"BP","GO:0072657","protein localization to membrane","1/88","95/5982",0.0105263157894737,0.71555023923445,-0.341462903689071,0.758085530700663,0.999550640634844,0.951584588220479,"sau",1,"female","down"
"BP","GO:0000165","MAPK cascade","1/88","96/5982",0.0104166666666667,0.708096590909091,-0.352279869048,0.761701714376277,0.999550640634844,0.951584588220479,"Uev1A",1,"female","down"
"BP","GO:0009894","regulation of catabolic process","2/88","185/5982",0.0108108108108108,0.734889434889435,-0.447542641653087,0.762295361123263,0.999550640634844,0.951584588220479,"Sting/Rae1",2,"female","down"
"BP","GO:0048193","Golgi vesicle transport","1/88","98/5982",0.0102040816326531,0.693645640074211,-0.373614689175306,0.768774512165911,0.999550640634844,0.951584588220479,"sau",1,"female","down"
"BP","GO:0008380","RNA splicing","2/88","189/5982",0.0105820105820106,0.719336219336219,-0.479058643504274,0.772709599264594,0.999550640634844,0.951584588220479,"SmF/ubl",2,"female","down"
"BP","GO:0042592","homeostatic process","3/88","275/5982",0.0109090909090909,0.741570247933884,-0.536078133837857,0.777488688994736,0.999550640634844,0.951584588220479,"Vha16-1/CG14757/Fatp1",3,"female","down"
"BP","GO:0048707","instar larval or pupal morphogenesis","3/88","275/5982",0.0109090909090909,0.741570247933884,-0.536078133837857,0.777488688994736,0.999550640634844,0.951584588220479,"Bap170/ImpE3/Mec2",3,"female","down"
"BP","GO:0022402","cell cycle process","4/88","357/5982",0.0112044817927171,0.761650114591291,-0.567428262882583,0.779355086625905,0.999550640634844,0.951584588220479,"sau/Cap-G/Map205/Rae1",4,"female","down"
"BP","GO:0007346","regulation of mitotic cell cycle","1/88","102/5982",0.00980392156862745,0.66644385026738,-0.415148570142647,0.7823033084795,0.999550640634844,0.951584588220479,"Rae1",1,"female","down"
"BP","GO:0050807","regulation of synapse organization","1/88","102/5982",0.00980392156862745,0.66644385026738,-0.415148570142647,0.7823033084795,0.999550640634844,0.951584588220479,"Rae1",1,"female","down"
"BP","GO:0040007","growth","3/88","280/5982",0.0107142857142857,0.728327922077922,-0.568896923573607,0.787929388857386,0.999550640634844,0.951584588220479,"Paip2/Spn88Eb/Rae1",3,"female","down"
"BP","GO:0007416","synapse assembly","1/88","104/5982",0.00961538461538462,0.653627622377622,-0.435379825610714,0.788771185948155,0.999550640634844,0.951584588220479,"Rae1",1,"female","down"
"BP","GO:0051241","negative regulation of multicellular organismal process","1/88","104/5982",0.00961538461538462,0.653627622377622,-0.435379825610714,0.788771185948155,0.999550640634844,0.951584588220479,"Rae1",1,"female","down"
"BP","GO:0009886","post-embryonic animal morphogenesis","3/88","282/5982",0.0106382978723404,0.72316247582205,-0.581882444219566,0.79199266899178,0.999550640634844,0.951584588220479,"Bap170/ImpE3/Mec2",3,"female","down"
"BP","GO:0010647","positive regulation of cell communication","3/88","282/5982",0.0106382978723404,0.72316247582205,-0.581882444219566,0.79199266899178,0.999550640634844,0.951584588220479,"Uev1A/Erasp/Rae1",3,"female","down"
"BP","GO:0023056","positive regulation of signaling","3/88","282/5982",0.0106382978723404,0.72316247582205,-0.581882444219566,0.79199266899178,0.999550640634844,0.951584588220479,"Uev1A/Erasp/Rae1",3,"female","down"
"BP","GO:0009892","negative regulation of metabolic process","5/88","445/5982",0.0112359550561798,0.763789581205312,-0.632797806196889,0.794247678675344,0.999550640634844,0.951584588220479,"Paip2/Bin1/Spn88Eb/PGRP-SC2/CRIF",5,"female","down"
"BP","GO:0040008","regulation of growth","2/88","199/5982",0.0100502512562814,0.683188670625857,-0.555359003960725,0.79704235384774,0.999550640634844,0.951584588220479,"Paip2/Rae1",2,"female","down"
"BP","GO:1901135","carbohydrate derivative metabolic process","3/88","285/5982",0.0105263157894737,0.71555023923445,-0.601212587325099,0.797968230544,0.999550640634844,0.951584588220479,"CG17560/Acsx1R/PGRP-SC2",3,"female","down"
"BP","GO:0012501","programmed cell death","2/88","201/5982",0.0099502487562189,0.676390773405699,-0.570217591080179,0.801627353549291,0.999550640634844,0.951584588220479,"Uev1A/Erasp",2,"female","down"
"BP","GO:0007552","metamorphosis","3/88","287/5982",0.0104529616724739,0.710563826417485,-0.614002393003795,0.801873189807886,0.999550640634844,0.951584588220479,"Bap170/ImpE3/Mec2",3,"female","down"
"BP","GO:0010558","negative regulation of macromolecule biosynthetic process","4/88","370/5982",0.0108108108108108,0.734889434889435,-0.643268429995516,0.802836742118301,0.999550640634844,0.951584588220479,"Paip2/Bin1/PGRP-SC2/CRIF",4,"female","down"
"BP","GO:0006281","DNA repair","1/88","110/5982",0.00909090909090909,0.61797520661157,-0.494103625061191,0.80705647979494,0.999550640634844,0.951584588220479,"Uev1A",1,"female","down"
"BP","GO:0065003","protein-containing complex assembly","3/88","290/5982",0.0103448275862069,0.703213166144201,-0.633044668486011,0.807613950512908,0.999550640634844,0.951584588220479,"CG14757/SmF/CG34150",3,"female","down"
"BP","GO:0008219","cell death","2/88","204/5982",0.00980392156862745,0.66644385026738,-0.592268231916237,0.80833502844664,0.999550640634844,0.951584588220479,"Uev1A/Erasp",2,"female","down"
"BP","GO:0009890","negative regulation of biosynthetic process","4/88","375/5982",0.0106666666666667,0.725090909090909,-0.671835005963845,0.811324147643072,0.999550640634844,0.951584588220479,"Paip2/Bin1/PGRP-SC2/CRIF",4,"female","down"
"BP","GO:0031327","negative regulation of cellular biosynthetic process","4/88","375/5982",0.0106666666666667,0.725090909090909,-0.671835005963845,0.811324147643072,0.999550640634844,0.951584588220479,"Paip2/Bin1/PGRP-SC2/CRIF",4,"female","down"
"BP","GO:0006397","mRNA processing","2/88","206/5982",0.00970873786407767,0.659973521624007,-0.606814468044806,0.81269551769663,0.999550640634844,0.951584588220479,"SmF/ubl",2,"female","down"
"BP","GO:0008340","determination of adult lifespan","1/88","113/5982",0.00884955752212389,0.601568785197104,-0.522436719886603,0.815603134972059,0.999550640634844,0.951584588220479,"mthl8",1,"female","down"
"BP","GO:0000226","microtubule cytoskeleton organization","2/88","209/5982",0.00956937799043062,0.650500217485863,-0.628409071383669,0.819072608877089,0.999550640634844,0.951584588220479,"sau/Map205",2,"female","down"
"BP","GO:0007528","neuromuscular junction development","1/88","115/5982",0.00869565217391304,0.591106719367589,-0.540971046146961,0.821091849406215,0.999550640634844,0.951584588220479,"Rae1",1,"female","down"
"BP","GO:0010256","endomembrane system organization","1/88","115/5982",0.00869565217391304,0.591106719367589,-0.540971046146961,0.821091849406215,0.999550640634844,0.951584588220479,"sau",1,"female","down"
"BP","GO:0009791","post-embryonic development","4/88","382/5982",0.0104712041884817,0.711803902903379,-0.71129365483756,0.82271304851381,0.999550640634844,0.951584588220479,"CG15387/Bap170/ImpE3/Mec2",4,"female","down"
"BP","GO:0009896","positive regulation of catabolic process","1/88","117/5982",0.00854700854700855,0.581002331002331,-0.559234171912557,0.826418989824436,0.999550640634844,0.951584588220479,"Sting",1,"female","down"
"BP","GO:0043933","protein-containing complex organization","5/88","466/5982",0.0107296137339056,0.72936987904799,-0.743327384606806,0.826514928799829,0.999550640634844,0.951584588220479,"Bin1/Bap170/CG14757/SmF/CG34150",5,"female","down"
"BP","GO:0016567","protein ubiquitination","1/88","118/5982",0.00847457627118644,0.576078582434515,-0.568267152290818,0.829023444879074,0.999550640634844,0.951584588220479,"Uev1A",1,"female","down"
"BP","GO:1901700","response to oxygen-containing compound","2/88","216/5982",0.00925925925925926,0.629419191919192,-0.67779077257385,0.833211876536064,0.999550640634844,0.951584588220479,"TotA/CG17760",2,"female","down"
"BP","GO:0010564","regulation of cell cycle process","1/88","120/5982",0.00833333333333333,0.566477272727273,-0.586141886324443,0.834117000431066,0.999550640634844,0.951584588220479,"Rae1",1,"female","down"
"BP","GO:0042981","regulation of apoptotic process","1/88","120/5982",0.00833333333333333,0.566477272727273,-0.586141886324443,0.834117000431066,0.999550640634844,0.951584588220479,"Erasp",1,"female","down"
"BP","GO:0051668","localization within membrane","1/88","120/5982",0.00833333333333333,0.566477272727273,-0.586141886324443,0.834117000431066,0.999550640634844,0.951584588220479,"sau",1,"female","down"
"BP","GO:1901701","cellular response to oxygen-containing compound","1/88","120/5982",0.00833333333333333,0.566477272727273,-0.586141886324443,0.834117000431066,0.999550640634844,0.951584588220479,"CG17760",1,"female","down"
"BP","GO:1901615","organic hydroxy compound metabolic process","1/88","121/5982",0.00826446280991736,0.561795642374155,-0.594985919262927,0.836607226286076,0.999550640634844,0.951584588220479,"PPO1",1,"female","down"
"BP","GO:0010243","response to organonitrogen compound","1/88","123/5982",0.00813008130081301,0.552660753880266,-0.612492788612622,0.841477326614388,0.999550640634844,0.951584588220479,"CG17760",1,"female","down"
"BP","GO:0050803","regulation of synapse structure or activity","1/88","125/5982",0.008,0.543818181818182,-0.629765025141467,0.846203869090659,0.999550640634844,0.951584588220479,"Rae1",1,"female","down"
"BP","GO:0051093","negative regulation of developmental process","1/88","126/5982",0.00793650793650794,0.539502164502164,-0.638315665899523,0.848514618539186,0.999550640634844,0.951584588220479,"Rae1",1,"female","down"
"BP","GO:0051240","positive regulation of multicellular organismal process","1/88","126/5982",0.00793650793650794,0.539502164502164,-0.638315665899523,0.848514618539186,0.999550640634844,0.951584588220479,"Sting",1,"female","down"
"BP","GO:0051960","regulation of nervous system development","1/88","127/5982",0.0078740157480315,0.535254115962777,-0.64681060883012,0.850791038205947,0.999550640634844,0.951584588220479,"Rae1",1,"female","down"
"BP","GO:0019637","organophosphate metabolic process","2/88","229/5982",0.00873362445414847,0.593687971417229,-0.766043452925841,0.856882326792845,0.999550640634844,0.951584588220479,"CG17560/Acsx1R",2,"female","down"
"BP","GO:0006508","proteolysis","5/88","491/5982",0.010183299389002,0.692232919829661,-0.86968175688274,0.859559823256145,0.999550640634844,0.951584588220479,"CG43336/Spn88Eb/CG10469/Erasp/CG4259",5,"female","down"
"BP","GO:0090407","organophosphate biosynthetic process","1/88","131/5982",0.00763358778625954,0.518910478834143,-0.680251750036643,0.859563394782676,0.999550640634844,0.951584588220479,"Acsx1R",1,"female","down"
"BP","GO:1901698","response to nitrogen compound","1/88","131/5982",0.00763358778625954,0.518910478834143,-0.680251750036643,0.859563394782676,0.999550640634844,0.951584588220479,"CG17760",1,"female","down"
"BP","GO:0006897","endocytosis","1/88","132/5982",0.00757575757575758,0.514979338842975,-0.688481767025007,0.861675584367213,0.999550640634844,0.951584588220479,"NimC4",1,"female","down"
"BP","GO:0051246","regulation of protein metabolic process","2/88","233/5982",0.00858369098712446,0.583495903238393,-0.792363123338832,0.863532311815355,0.999550640634844,0.951584588220479,"Paip2/Spn88Eb",2,"female","down"
"BP","GO:0019725","cellular homeostasis","1/88","133/5982",0.0075187969924812,0.511107313738893,-0.696661357462274,0.863756361901518,0.999550640634844,0.951584588220479,"Vha16-1",1,"female","down"
"BP","GO:0007283","spermatogenesis","1/88","135/5982",0.00740740740740741,0.503535353535354,-0.712872458753405,0.867825521558059,0.999550640634844,0.951584588220479,"Rae1",1,"female","down"
"BP","GO:0032446","protein modification by small protein conjugation","1/88","136/5982",0.00735294117647059,0.499832887700535,-0.72090552205386,0.86981480736324,0.999550640634844,0.951584588220479,"Uev1A",1,"female","down"
"BP","GO:0034329","cell junction assembly","1/88","136/5982",0.00735294117647059,0.499832887700535,-0.72090552205386,0.86981480736324,0.999550640634844,0.951584588220479,"Rae1",1,"female","down"
"BP","GO:0007155","cell adhesion","1/88","137/5982",0.0072992700729927,0.496184472461845,-0.728891264890594,0.871774488675596,0.999550640634844,0.951584588220479,"beat-IIIc",1,"female","down"
"BP","GO:0033365","protein localization to organelle","1/88","137/5982",0.0072992700729927,0.496184472461845,-0.728891264890594,0.871774488675596,0.999550640634844,0.951584588220479,"Rdh1",1,"female","down"
"BP","GO:0003008","system process","3/88","332/5982",0.00903614457831325,0.614252464403067,-0.883631419232626,0.874431570235514,0.999550640634844,0.951584588220479,"Nazo/Arc1/Mec2",3,"female","down"
"BP","GO:0010557","positive regulation of macromolecule biosynthetic process","3/88","334/5982",0.00898203592814371,0.610574305933587,-0.894898259709205,0.877037876175702,0.999550640634844,0.951584588220479,"Bap170/Sting/Rae1",3,"female","down"
"BP","GO:0031324","negative regulation of cellular metabolic process","4/88","423/5982",0.00945626477541371,0.6428110896196,-0.931092835974108,0.878678806463856,0.999550640634844,0.951584588220479,"Paip2/Bin1/PGRP-SC2/CRIF",4,"female","down"
"BP","GO:0048589","developmental growth","2/88","243/5982",0.00823045267489712,0.559483726150393,-0.856584384565187,0.878951835930329,0.999550640634844,0.951584588220479,"Spn88Eb/Rae1",2,"female","down"
"BP","GO:0002165","instar larval or pupal development","3/88","339/5982",0.00884955752212389,0.601568785197104,-0.922829249134332,0.883348118839755,0.999550640634844,0.951584588220479,"Bap170/ImpE3/Mec2",3,"female","down"
"BP","GO:0098662","inorganic cation transmembrane transport","1/88","145/5982",0.00689655172413793,0.468808777429467,-0.791157985755169,0.886437139699224,0.999550640634844,0.951584588220479,"Vha16-1",1,"female","down"
"BP","GO:0007411","axon guidance","1/88","146/5982",0.00684931506849315,0.465597758405978,-0.798748818862793,0.888149240385616,0.999550640634844,0.951584588220479,"beat-IIIc",1,"female","down"
"BP","GO:0031328","positive regulation of cellular biosynthetic process","3/88","343/5982",0.0087463556851312,0.594553405777896,-0.944936970279523,0.888190271768807,0.999550640634844,0.951584588220479,"Bap170/Sting/Rae1",3,"female","down"
"BP","GO:0098655","monoatomic cation transmembrane transport","1/88","147/5982",0.00680272108843537,0.462430426716141,-0.806298938703184,0.889835817980898,0.999550640634844,0.951584588220479,"Vha16-1",1,"female","down"
"BP","GO:0009891","positive regulation of biosynthetic process","3/88","345/5982",0.00869565217391304,0.591106719367589,-0.955913677080543,0.890544440992802,0.999550640634844,0.951584588220479,"Bap170/Sting/Rae1",3,"female","down"
"BP","GO:0051239","regulation of multicellular organismal process","3/88","345/5982",0.00869565217391304,0.591106719367589,-0.955913677080543,0.890544440992802,0.999550640634844,0.951584588220479,"Sting/Rae1/CG13559",3,"female","down"
"BP","GO:0006974","DNA damage response","1/88","150/5982",0.00666666666666667,0.453181818181818,-0.828710783174101,0.894746146653124,0.999550640634844,0.951584588220479,"Uev1A",1,"female","down"
"BP","GO:0007049","cell cycle","4/88","439/5982",0.00911161731207289,0.619382895009319,-1.01221156261339,0.89603907811658,0.999550640634844,0.951584588220479,"sau/Cap-G/Map205/Rae1",4,"female","down"
"BP","GO:0016192","vesicle-mediated transport","3/88","351/5982",0.00854700854700855,0.581002331002331,-0.988543017750269,0.897346981253218,0.999550640634844,0.951584588220479,"sau/Arc1/NimC4",3,"female","down"
"BP","GO:0097485","neuron projection guidance","1/88","152/5982",0.00657894736842105,0.447218899521531,-0.843458801118855,0.897898835565818,0.999550640634844,0.951584588220479,"beat-IIIc",1,"female","down"
"BP","GO:0048638","regulation of developmental growth","1/88","156/5982",0.00641025641025641,0.435751748251748,-0.872510079379025,0.903926773536083,0.999550640634844,0.951584588220479,"Rae1",1,"female","down"
"BP","GO:0031325","positive regulation of cellular metabolic process","4/88","448/5982",0.00892857142857143,0.606939935064935,-1.0568212145369,0.904830043960077,0.999550640634844,0.951584588220479,"Bap170/Sting/CRIF/Rae1",4,"female","down"
"BP","GO:0007444","imaginal disc development","3/88","359/5982",0.00835654596100279,0.568055203849076,-1.03137025071173,0.905833950693316,0.999550640634844,0.951584588220479,"Bap170/ImpE3/Mec2",3,"female","down"
"BP","GO:0007017","microtubule-based process","2/88","264/5982",0.00757575757575758,0.514979338842975,-0.984834601288206,0.90628771420684,0.999550640634844,0.951584588220479,"sau/Map205",2,"female","down"
"BP","GO:0016071","mRNA metabolic process","2/88","264/5982",0.00757575757575758,0.514979338842975,-0.984834601288206,0.90628771420684,0.999550640634844,0.951584588220479,"SmF/ubl",2,"female","down"
"BP","GO:0005975","carbohydrate metabolic process","1/88","158/5982",0.00632911392405063,0.430235903337169,-0.886821290199192,0.906807414709482,0.999550640634844,0.951584588220479,"tobi",1,"female","down"
"BP","GO:0051726","regulation of cell cycle","1/88","159/5982",0.00628930817610063,0.427530017152659,-0.893924948700631,0.908215544432279,0.999550640634844,0.951584588220479,"Rae1",1,"female","down"
"BP","GO:0051254","positive regulation of RNA metabolic process","2/88","268/5982",0.00746268656716418,0.507293080054274,-1.00834491468774,0.910801007710561,0.999550640634844,0.951584588220479,"Bap170/CRIF",2,"female","down"
"BP","GO:0034220","monoatomic ion transmembrane transport","1/88","161/5982",0.0062111801242236,0.422219085262564,-0.908030637289881,0.910968999097793,0.999550640634844,0.951584588220479,"Vha16-1",1,"female","down"
"BP","GO:0006915","apoptotic process","1/88","162/5982",0.00617283950617284,0.419612794612795,-0.915033546695753,0.912314941045808,0.999550640634844,0.951584588220479,"Erasp",1,"female","down"
"BP","GO:0098660","inorganic ion transmembrane transport","1/88","162/5982",0.00617283950617284,0.419612794612795,-0.915033546695753,0.912314941045808,0.999550640634844,0.951584588220479,"Vha16-1",1,"female","down"
"BP","GO:0045892","negative regulation of DNA-templated transcription","1/88","164/5982",0.00609756097560976,0.4144955654102,-0.92894162971131,0.91494676304278,0.999550640634844,0.951584588220479,"Bin1",1,"female","down"
"BP","GO:0070647","protein modification by small protein conjugation or removal","1/88","164/5982",0.00609756097560976,0.4144955654102,-0.92894162971131,0.91494676304278,0.999550640634844,0.951584588220479,"Uev1A",1,"female","down"
